tabela_num;nivel_geo;localidade;sigla_uf;tipo_recorte;categoria_recorte;indicador;ano;valor;unidade;faixa;ranking_ano;total_ranking;ranking_publicacao;classificacao_publicacao
3;Brasil;Brasil;BR;Raça/cor;Negro;IDHM Renda;2024;0.712;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2012;0.566;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2012;23.9;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2012;0.733;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2012;11.6;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2012;0.543;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2012;20.0;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2012;0.456;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2012;37.7;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2013;0.577;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2013;23.3;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2013;0.738;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2013;11.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2013;0.557;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2013;19.5;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2013;0.467;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2013;36.7;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2014;0.587;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2014;22.7;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2014;0.744;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2014;11.1;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2014;0.575;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2014;18.8;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2014;0.474;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2014;36.0;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2015;0.592;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2015;22.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2015;0.748;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2015;10.8;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2015;0.585;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2015;18.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2015;0.473;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2015;35.8;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2016;0.589;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2016;23.1;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2016;0.754;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2016;10.5;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2016;0.594;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2016;18.6;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2016;0.457;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2016;37.7;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2017;0.591;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2017;23.2;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2017;0.755;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2017;10.7;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2017;0.605;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2017;17.7;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2017;0.453;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2017;38.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2018;0.596;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2018;23.3;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2018;0.761;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2018;10.5;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2018;0.618;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2018;16.9;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2018;0.45;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2018;39.3;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2019;0.603;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2019;23.0;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2019;0.767;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2019;10.2;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2019;0.63;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2019;16.6;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2019;0.453;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2019;39.0;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2020;0.609;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2020;21.5;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2020;0.748;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2020;9.9;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2020;0.647;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2020;15.3;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2020;0.467;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2020;36.5;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2021;0.583;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2021;23.0;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2021;0.713;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2021;10.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2021;0.636;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2021;15.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2021;0.436;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2021;39.8;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2022;0.618;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2022;21.6;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2022;0.754;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2022;10.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2022;0.65;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2022;16.7;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2022;0.481;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2022;35.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2023;0.63;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2023;21.0;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2023;0.768;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2023;10.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2023;0.66;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2023;16.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2023;0.494;Índice;Muito baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2023;34.3;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD;2024;0.641;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM;2024;20.4;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Longevidade;2024;0.771;Índice;Alto;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Longevidade;2024;10.3;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Educação;2024;0.671;Índice;Médio;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Educação;2024;15.9;Percentual;;;;;
4;Brasil;Brasil;BR;Total;Total;IDHMAD Renda;2024;0.508;Índice;Baixo;;;;
4;Brasil;Brasil;BR;Total;Total;Perda pela desigualdade no IDHM Renda;2024;33.1;Percentual;;;;;
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2012;0.824;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2013;0.834;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2014;0.834;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2015;0.833;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2016;0.842;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2017;0.842;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2018;0.845;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2019;0.86;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2020;0.837;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2021;0.823;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2022;0.867;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2023;0.87;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Distrito Federal;DF;Total;Total;IDHM;2024;0.866;Índice;Muito alto;1;27;1;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2012;0.803;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2013;0.809;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2014;0.815;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2015;0.813;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2016;0.824;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2017;0.82;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2018;0.826;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2019;0.833;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2020;0.822;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2021;0.801;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2022;0.828;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2023;0.836;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;São Paulo;SP;Total;Total;IDHM;2024;0.838;Índice;Muito alto;2;27;2;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2012;0.782;Índice;Alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2013;0.791;Índice;Alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2014;0.796;Índice;Alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2015;0.798;Índice;Alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2016;0.801;Índice;Muito alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2017;0.804;Índice;Muito alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2018;0.807;Índice;Muito alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2019;0.814;Índice;Muito alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2020;0.805;Índice;Muito alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2021;0.789;Índice;Alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2022;0.811;Índice;Muito alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2023;0.821;Índice;Muito alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Santa Catarina;SC;Total;Total;IDHM;2024;0.833;Índice;Muito alto;3;27;3;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2012;0.763;Índice;Alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2013;0.773;Índice;Alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2014;0.779;Índice;Alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2015;0.776;Índice;Alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2016;0.786;Índice;Alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2017;0.787;Índice;Alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2018;0.797;Índice;Alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2019;0.799;Índice;Alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2020;0.793;Índice;Alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2021;0.767;Índice;Alto;5;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2022;0.8;Índice;Muito alto;5;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2023;0.812;Índice;Muito alto;5;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Paraná;PR;Total;Total;IDHM;2024;0.822;Índice;Muito alto;4;27;4;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2012;0.755;Índice;Alto;6;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2013;0.761;Índice;Alto;6;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2014;0.771;Índice;Alto;5;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2015;0.774;Índice;Alto;6;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2016;0.776;Índice;Alto;6;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2017;0.778;Índice;Alto;6;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2018;0.792;Índice;Alto;5;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2019;0.795;Índice;Alto;5;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2020;0.781;Índice;Alto;7;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2021;0.763;Índice;Alto;7;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2022;0.804;Índice;Muito alto;4;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2023;0.813;Índice;Muito alto;4;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio de Janeiro;RJ;Total;Total;IDHM;2024;0.819;Índice;Muito alto;5;27;5;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2012;0.753;Índice;Alto;7;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2013;0.762;Índice;Alto;5;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2014;0.767;Índice;Alto;6;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2015;0.775;Índice;Alto;5;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2016;0.776;Índice;Alto;5;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2017;0.781;Índice;Alto;5;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2018;0.784;Índice;Alto;6;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2019;0.788;Índice;Alto;6;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2020;0.787;Índice;Alto;5;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2021;0.772;Índice;Alto;4;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2022;0.796;Índice;Alto;7;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2023;0.806;Índice;Muito alto;7;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Rio Grande do Sul;RS;Total;Total;IDHM;2024;0.818;Índice;Muito alto;6;27;6;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2012;0.744;Índice;Alto;9;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2013;0.753;Índice;Alto;10;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2014;0.759;Índice;Alto;11;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2015;0.758;Índice;Alto;11;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2016;0.765;Índice;Alto;10;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2017;0.77;Índice;Alto;8;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2018;0.776;Índice;Alto;10;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2019;0.78;Índice;Alto;10;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2020;0.777;Índice;Alto;8;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2021;0.755;Índice;Alto;8;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2022;0.797;Índice;Alto;6;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2023;0.809;Índice;Muito alto;6;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Goiás;GO;Total;Total;IDHM;2024;0.815;Índice;Muito alto;7;27;7;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2012;0.743;Índice;Alto;10;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2013;0.757;Índice;Alto;7;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2014;0.761;Índice;Alto;10;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2015;0.767;Índice;Alto;7;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2016;0.766;Índice;Alto;9;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2017;0.769;Índice;Alto;10;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2018;0.78;Índice;Alto;7;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2019;0.782;Índice;Alto;8;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2020;0.767;Índice;Alto;11;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2021;0.745;Índice;Alto;11;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
5;Unidade da Federação;Mato Grosso;MT;Total;Total;IDHM;2022;0.794;Índice;Alto;8;27;8;MUITO ALTO DESENVOLVIMENTO HUMANO
